x,y-3,y-2,y-1,y0,y1,y2,y3
0.7051270084209555,0.013054578643854797,0.014842992030598544,0.016731151649357876,0.01871471369232755,0.020789305588087933,0.022950564650360786,0.02519416893675664
0.7082748968514062,0.01285029028099002,0.014620543278705074,0.0164905123310306,0.018455904042980486,0.020512389785662628,0.02265564509582395,0.024881381196893225
0.7114227852818569,0.012645926655481626,0.014397951162900253,0.01624965720877441,0.018196802318379387,0.020235102269719918,0.022360271246971278,0.024568054026935994
0.7145706737123076,0.012441514787615071,0.01417524317321965,0.016008614138126587,0.017937436644120414,0.019957471348459755,0.02206447151440253,0.02425421586627124
0.7177185621427583,0.01223708234011117,0.01395244745172864,0.015767411634478673,0.017677835811906687,0.019679526001040105,0.021768274983270924,0.02393989583130527
0.720866450573209,0.012032657631951939,0.013729592806463962,0.01552607888711059,0.017418029293655518,0.019401295891740417,0.021471711427489038,0.023625123729700076
0.7240143390036597,0.011828269652498355,0.013506708725667548,0.015284645773517522,0.01715804725589853,0.019122811384418476,0.021174811324227393,0.02330993007490169
0.7271622274341104,0.011623948075906896,0.013283825392319204,0.01504314287403533,0.016897920574480457,0.01884410355726566,0.020877605868712238,0.022994346100967334
0.7303101158645611,0.011419723275850733,0.013060973698974482,0.014801601486771503,0.0166376808495634,0.018565204217867937,0.020580126989328523,0.02267840377769827
0.7334580042950117,0.011215626340552877,0.012838185262914099,0.014560053642847915,0.016377360420942934,0.018286145918578404,0.020282407363034737,0.022362135826084036
0.7366058927254625,0.011011689088137322,0.01261549244161222,0.01431853212196198,0.016116992383682766,0.018006961972208826,0.019984480431096477,0.022045575734065914
0.7397537811559132,0.010807944082306068,0.012392928348529945,0.014077070468273712,0.015856610604075137,0.017727686468046244,0.019686380415145564,0.021728757772625496
0.7429016695863638,0.010604424648348047,0.012170526869241484,0.013835703006624803,0.015596249735933345,0.017448354288202562,0.01938814233357135,0.02141171701220576
